ProductBenefitRecommendedSIID,ProductCode,BenefitCode,Age,RecommendedSI,dtmCreated,CreatedBy,dtmUpdated,UpdatedBy,dtmValidFrom,dtmValidTo
3961,HAI,DTH,63,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3962,HAI,DTH,64,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3963,HAI,DTH,65,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3964,HAI,DTH,66,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3965,HAI,DTH,67,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3966,HAI,DTH,68,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3967,HAI,DTH,69,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3968,HAI,DTH,70,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3969,HAI,DTH,71,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3970,HAI,DTH,72,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3971,HAI,DTH,73,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3972,HAI,DTH,74,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3973,HAI,DTH,75,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3974,HAI,DTH,76,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3975,HAI,DTH,77,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3976,HAI,DTH,78,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3977,HAI,DTH,79,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3978,HFI,DTH,18,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3979,HFI,DTH,19,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3980,HFI,DTH,20,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3981,HFI,DTH,21,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3982,HFI,DTH,22,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3983,HFI,DTH,23,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3984,HFI,DTH,24,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3985,HFI,DTH,25,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3986,HFI,DTH,26,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3987,HFI,DTH,27,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3988,HFI,DTH,28,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3989,HFI,DTH,29,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3990,HFI,DTH,30,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3991,HFI,DTH,31,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3992,HFI,DTH,32,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3993,HFI,DTH,33,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3994,HFI,DTH,34,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3995,HFI,DTH,35,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3996,HFI,DTH,36,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3997,HFI,DTH,37,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3998,HFI,DTH,38,13000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
3999,HFI,DTH,39,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4000,HFI,DTH,40,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4001,HFI,DTH,41,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4002,HFI,DTH,42,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4003,HFI,DTH,43,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4004,HFI,DTH,44,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4005,HFI,DTH,45,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4006,HFI,DTH,46,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4007,HFI,DTH,47,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4008,HFI,DTH,48,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4009,HFI,DTH,49,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4010,HFI,DTH,50,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4011,HFI,DTH,51,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4012,HFI,DTH,52,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4013,HFI,DTH,53,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4014,HFI,DTH,54,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4015,HFI,DTH,55,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4016,HFI,DTH,56,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4017,HFI,DTH,57,11000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4018,HFI,DTH,58,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4019,HFI,DTH,59,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4020,HFI,DTH,60,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4021,HFI,DTH,61,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4022,HFI,DTH,62,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4023,HFI,DTH,63,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4024,HFI,DTH,64,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4025,HFI,DTH,65,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4026,HFI,DTH,66,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4027,HFI,DTH,67,9000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4028,HFI,DTH,68,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4029,HFI,DTH,69,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4030,HFI,DTH,70,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4031,HFI,DTH,71,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4032,HFI,DTH,72,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4033,HFI,DTH,73,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4034,HFI,DTH,74,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4035,HFI,DTH,75,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4036,HFI,DTH,76,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4037,HFI,DTH,77,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4038,HFI,DTH,78,7000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4039,HFI,DTH,79,6000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4040,HFL,DTH,18,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4041,HFL,DTH,19,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4042,HFL,DTH,20,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4043,HFL,DTH,21,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4044,HFL,DTH,22,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4045,HFL,DTH,23,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4046,HFL,DTH,24,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4047,HFL,DTH,25,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4048,HFL,DTH,26,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4049,HFL,DTH,27,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4050,HFL,DTH,28,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4051,HFL,DTH,29,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4052,HFL,DTH,30,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4053,HFL,DTH,31,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4054,HFL,DTH,32,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4055,HFL,DTH,33,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4056,HFL,DTH,34,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4057,HFL,DTH,35,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4058,HFL,DTH,36,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4059,HFL,DTH,37,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4060,HFL,DTH,38,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4061,HFL,DTH,39,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4062,HFL,DTH,40,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4063,HFL,DTH,41,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4064,HFL,DTH,42,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4065,HFL,DTH,43,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4066,HFL,DTH,44,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4067,HFL,DTH,45,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4068,HFL,DTH,46,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4069,HFL,DTH,47,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4070,HFL,DTH,48,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4071,HFL,DTH,49,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4072,HFL,DTH,50,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4073,HFL,DTH,51,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4074,HFL,DTH,52,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4075,HFL,DTH,53,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4076,HFL,DTH,54,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4077,HFL,DTH,55,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4078,HFL,DTH,56,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4079,HFL,DTH,57,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4080,HFL,DTH,58,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4081,HFL,DTH,59,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4082,HFL,DTH,60,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4083,HFL,DTH,61,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4084,HFL,DTH,62,150000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4085,HFL,DTH,63,150000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4086,HFL,DTH,64,150000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4087,HFX,DTH,18,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4088,HFX,DTH,19,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4089,HFX,DTH,20,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4090,HFX,DTH,21,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4091,HFX,DTH,22,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4092,HFX,DTH,23,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4093,HFX,DTH,24,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4094,HFX,DTH,25,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4095,HFX,DTH,26,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4096,HFX,DTH,27,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4097,HFX,DTH,28,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4098,HFX,DTH,29,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4099,HFX,DTH,30,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4100,HFX,DTH,31,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4101,HFX,DTH,32,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4102,HFX,DTH,33,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4103,HFX,DTH,34,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4104,HFX,DTH,35,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4105,HFX,DTH,36,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4106,HFX,DTH,37,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4107,HFX,DTH,38,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4108,HFX,DTH,39,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4109,HFX,DTH,40,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4110,HFX,DTH,41,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4111,HFX,DTH,42,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4112,HFX,DTH,43,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4113,HFX,DTH,44,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4114,HFX,DTH,45,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4115,HFX,DTH,46,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4116,HFX,DTH,47,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4117,HFX,DTH,48,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4118,HFX,DTH,49,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4119,HFX,DTH,50,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4120,HFX,DTH,51,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4121,HFX,DTH,52,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4122,HFX,DTH,53,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4123,HFX,DTH,54,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4124,HFX,DTH,55,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4125,HFX,DTH,56,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4126,HFX,DTH,57,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4127,HFX,DTH,58,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4128,HFX,DTH,59,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4129,HFX,DTH,60,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4130,HFX,DTH,61,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4131,HFX,DTH,62,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4132,HFX,DTH,63,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4133,HFX,DTH,64,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4134,HFX,DTH,65,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4135,HFX,DTH,66,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4136,HFX,DTH,67,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4137,HFX,DTH,68,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4138,HFX,DTH,69,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4139,HFX,DTH,70,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4140,HFX,DTH,71,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4141,HFX,DTH,72,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4142,HFX,DTH,73,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4143,HFX,DTH,74,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4144,HFX,DTH,75,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4145,HFX,DTH,76,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4146,HFX,DTH,77,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4147,HFX,DTH,78,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4148,HFX,DTH,79,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4149,HRL,DTH,18,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4150,HRL,DTH,19,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4151,HRL,DTH,20,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4152,HRL,DTH,21,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4153,HRL,DTH,22,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4154,HRL,DTH,23,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4155,HRL,DTH,24,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4156,HRL,DTH,25,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4157,HRL,DTH,26,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4158,HRL,DTH,27,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4159,HRL,DTH,28,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4160,HRL,DTH,29,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4161,HRL,DTH,30,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4162,HRL,DTH,31,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4163,HRL,DTH,32,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4164,HRL,DTH,33,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4165,HRL,DTH,34,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4166,HRL,DTH,35,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4167,HRL,DTH,36,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4168,HRL,DTH,37,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4169,HRL,DTH,38,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4170,HRL,DTH,39,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4171,HRL,DTH,40,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4172,HRL,DTH,41,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4173,HRL,DTH,42,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4174,HRL,DTH,43,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4175,HRL,DTH,44,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4176,HRL,DTH,45,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4177,HRL,DTH,46,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4178,HRL,DTH,47,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4179,HRL,DTH,48,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4180,HRL,DTH,49,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4181,HRL,DTH,50,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4182,HRL,DTH,51,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4183,HRL,DTH,52,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4184,HRL,DTH,53,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4185,HRL,DTH,54,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4186,HRL,DTH,55,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4187,HRL,DTH,56,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4188,HRL,DTH,57,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4189,HRL,DTH,58,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4190,HRL,DTH,59,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4191,HRL,DTH,60,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4192,HRL,DTH,61,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4193,HRL,DTH,62,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4194,HRL,DTH,63,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4195,HRL,DTH,64,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4196,HRL,DTH,65,10000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4197,HRL,DTH,66,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4198,HRL,DTH,67,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4199,HRL,DTH,68,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4200,HRL,DTH,69,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4201,HRL,DTH,70,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4202,HRL,DTH,71,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4203,HRL,DTH,72,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4204,HRL,DTH,73,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4205,HRL,DTH,74,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4206,HRL,DTH,75,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4207,HRL,DTH,76,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4208,HRL,DTH,77,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4209,HRL,DTH,78,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4210,HRL,DTH,79,8000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4211,HSI,STR,18,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4212,HSI,STR,19,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4213,HSI,STR,20,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4214,HSI,STR,21,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4215,HSI,STR,22,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4216,HSI,STR,23,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4217,HSI,STR,24,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4218,HSI,STR,25,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4219,HSI,STR,26,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4220,HSI,STR,27,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4221,HSI,STR,28,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4222,HSI,STR,29,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4223,HSI,STR,30,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4224,HSI,STR,31,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4225,HSI,STR,32,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4226,HSI,STR,33,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4227,HSI,STR,34,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4228,HSI,STR,35,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4229,HSI,STR,36,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4230,HSI,STR,37,550000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4231,HSI,STR,38,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4232,HSI,STR,39,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4233,HSI,STR,40,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4234,HSI,STR,41,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4235,HSI,STR,42,500000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4236,HSI,STR,43,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4237,HSI,STR,44,450000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4238,HSI,STR,45,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4239,HSI,STR,46,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4240,HSI,STR,47,400000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4241,HSI,STR,48,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4242,HSI,STR,49,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4243,HSI,STR,50,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4244,HSI,STR,51,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4245,HSI,STR,52,350000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4246,HSI,STR,53,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4247,HSI,STR,54,300000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4248,HSI,STR,55,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4249,HSI,STR,56,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4250,HSI,STR,57,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4251,HSI,STR,58,250000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4252,HSI,STR,59,200000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4253,HSL,DTH,18,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4254,HSL,DTH,19,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4255,HSL,DTH,20,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4256,HSL,DTH,21,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4257,HSL,DTH,22,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4258,HSL,DTH,23,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4259,HSL,DTH,24,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4260,HSL,DTH,25,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4261,HSL,DTH,26,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4262,HSL,DTH,27,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
4263,HSL,DTH,28,12000,00:00.0,Shalok01,NULL,NULL,00:00.0,NULL
